"Var1","Var2","count","points","diff","Var1_iso2","Var2_iso2","Var1_lat","Var1_long","Var2_lat","Var2_long","text"
"Greece","Montenegro",3,18,-59,"GR","ME",39.0742,21.8243,42.708678,19.37439,"Greece->Montenegro: 18 punts"
"Denmark","Montenegro",1,5,-26,"DK","ME",56.2639,9.5018,42.708678,19.37439,"Denmark->Montenegro: 5 punts"
"Morocco","Montenegro",0,0,0,"MA","ME",31.7917,-7.0926,42.708678,19.37439,"Morocco->Montenegro: 0 punts"
"Cyprus","Montenegro",2,6,-34,"CY","ME",35.1264,33.4299,42.708678,19.37439,"Cyprus->Montenegro: 6 punts"
"Iceland","Montenegro",1,2,-27,"IS","ME",64.9631,-19.0208,42.708678,19.37439,"Iceland->Montenegro: 2 punts"
"Bosnia & Herzegovina","Montenegro",5,38,-39,"BA","ME",43.9159,17.6791,42.708678,19.37439,"Bosnia & Herzegovina->Montenegro: 38 punts"
"Croatia","Montenegro",3,17,-43,"HR","ME",45.1,15.2,42.708678,19.37439,"Croatia->Montenegro: 17 punts"
"Slovenia","Montenegro",9,63,-28,"SI","ME",46.1512,14.9955,42.708678,19.37439,"Slovenia->Montenegro: 63 punts"
"Estonia","Montenegro",0,0,-8,"EE","ME",58.5953,25.0136,42.708678,19.37439,"Estonia->Montenegro: 0 punts"
"Hungary","Montenegro",1,4,-42,"HU","ME",47.1625,19.5033,42.708678,19.37439,"Hungary->Montenegro: 4 punts"
"Lithuania","Montenegro",0,0,-3,"LT","ME",55.1694,23.8813,42.708678,19.37439,"Lithuania->Montenegro: 0 punts"
"Poland","Montenegro",0,0,-6,"PL","ME",51.9194,19.1451,42.708678,19.37439,"Poland->Montenegro: 0 punts"
"Romania","Montenegro",1,7,-25,"RO","ME",45.9432,24.9668,42.708678,19.37439,"Romania->Montenegro: 7 punts"
"Russia","Montenegro",2,8,-115,"RU","ME",61.52401,105.318756,42.708678,19.37439,"Russia->Montenegro: 8 punts"
"Slovakia","Montenegro",0,0,0,"SK","ME",48.669,19.699,42.708678,19.37439,"Slovakia->Montenegro: 0 punts"
